gen_id,name,type,file_count,dir_count,total_size_bytes,total_size_gib,zero_byte_files
0401_020720,8e,dir,0,0,0,0.0,0
0401_020720,8f,dir,0,0,0,0.0,0
0401_020720,90,dir,0,0,0,0.0,0
0401_020720,91,dir,0,0,0,0.0,0
0401_020720,92,dir,0,0,0,0.0,0
0401_020720,93,dir,0,0,0,0.0,0
0401_020720,94,dir,0,0,0,0.0,0
0401_020720,95,dir,0,0,0,0.0,0
0401_020720,96,dir,0,0,0,0.0,0
0401_020720,97,dir,0,0,0,0.0,0
0401_020720,98,dir,0,0,0,0.0,0
0401_020720,99,dir,0,0,0,0.0,0
0401_020720,9a,dir,0,0,0,0.0,0
0401_020720,9b,dir,0,0,0,0.0,0
0401_020720,9c,dir,0,0,0,0.0,0
0401_020720,9d,dir,0,0,0,0.0,0
0401_020720,9e,dir,0,0,0,0.0,0
0401_020720,9f,dir,0,0,0,0.0,0
0401_020720,a0,dir,0,0,0,0.0,0
0401_020720,a1,dir,0,0,0,0.0,0
0401_020720,a2,dir,0,0,0,0.0,0
0401_020720,a3,dir,0,0,0,0.0,0
0401_020720,a4,dir,0,0,0,0.0,0
0401_020720,a5,dir,0,0,0,0.0,0
0401_020720,a6,dir,0,0,0,0.0,0
0401_020720,a7,dir,0,0,0,0.0,0
0401_020720,a8,dir,0,0,0,0.0,0
0401_020720,a9,dir,0,0,0,0.0,0
0401_020720,aa,dir,0,0,0,0.0,0
0401_020720,ab,dir,0,0,0,0.0,0
0401_020720,ac,dir,0,0,0,0.0,0
0401_020720,ad,dir,0,0,0,0.0,0
0401_020720,ae,dir,0,0,0,0.0,0
0401_020720,af,dir,0,0,0,0.0,0
0401_020720,b0,dir,0,0,0,0.0,0
0401_020720,b1,dir,0,0,0,0.0,0
0401_020720,b2,dir,0,0,0,0.0,0
0401_020720,b3,dir,0,0,0,0.0,0
0401_020720,b4,dir,0,0,0,0.0,0
0401_020720,b5,dir,0,0,0,0.0,0
0401_020720,b6,dir,0,0,0,0.0,0
0401_020720,b7,dir,0,0,0,0.0,0
0401_020720,b8,dir,0,0,0,0.0,0
0401_020720,b9,dir,0,0,0,0.0,0
0401_020720,ba,dir,0,0,0,0.0,0
0401_020720,bb,dir,0,0,0,0.0,0
0401_020720,bc,dir,0,0,0,0.0,0
0401_020720,bd,dir,0,0,0,0.0,0
0401_020720,be,dir,0,0,0,0.0,0
0401_020720,bf,dir,0,0,0,0.0,0
0401_020720,c0,dir,0,0,0,0.0,0
0401_020720,c1,dir,0,0,0,0.0,0
0401_020720,c2,dir,0,0,0,0.0,0
0401_020720,c3,dir,0,0,0,0.0,0
0401_020720,c4,dir,0,0,0,0.0,0
0401_020720,c5,dir,0,0,0,0.0,0
0401_020720,c6,dir,0,0,0,0.0,0
0401_020720,c7,dir,0,0,0,0.0,0
0401_020720,c8,dir,0,0,0,0.0,0
0401_020720,c9,dir,0,0,0,0.0,0
0401_020720,ca,dir,0,0,0,0.0,0
0401_020720,carve_snapshot_embeds_15G.py,file,1,0,6069,0.0,0
0401_020720,cb,dir,0,0,0,0.0,0
0401_020720,cc,dir,0,0,0,0.0,0
0401_020720,cd,dir,0,0,0,0.0,0
0401_020720,ce,dir,0,0,0,0.0,0
0401_020720,cf,dir,0,0,0,0.0,0
0401_020720,d0,dir,0,0,0,0.0,0
0401_020720,d1,dir,0,0,0,0.0,0
0401_020720,d2,dir,0,0,0,0.0,0
0401_020720,d3,dir,0,0,0,0.0,0
0401_020720,d4,dir,0,0,0,0.0,0
0401_020720,d5,dir,0,0,0,0.0,0
0401_020720,d6,dir,0,0,0,0.0,0
0401_020720,d7,dir,0,0,0,0.0,0
0401_020720,d8,dir,0,0,0,0.0,0
0401_020720,d9,dir,0,0,0,0.0,0
0401_020720,da,dir,0,0,0,0.0,0
0401_020720,db,dir,0,0,0,0.0,0
0401_020720,dc,dir,0,0,0,0.0,0
0401_020720,dd,dir,0,0,0,0.0,0
0401_020720,de,dir,0,0,0,0.0,0
0401_020720,df,dir,0,0,0,0.0,0
0401_020720,e0,dir,0,0,0,0.0,0
0401_020720,e1,dir,0,0,0,0.0,0
0401_020720,e2,dir,0,0,0,0.0,0
0401_020720,e3,dir,0,0,0,0.0,0
0401_020720,e4,dir,0,0,0,0.0,0
0401_020720,e5,dir,0,0,0,0.0,0
0401_020720,e6,dir,0,0,0,0.0,0
0401_020720,e7,dir,0,0,0,0.0,0
0401_020720,e8,dir,0,0,0,0.0,0
0401_020720,e9,dir,0,0,0,0.0,0
0401_020720,ea,dir,0,0,0,0.0,0
0401_020720,eb,dir,0,0,0,0.0,0
0401_020720,ec,dir,0,0,0,0.0,0
0401_020720,ed,dir,0,0,0,0.0,0
0401_020720,ee,dir,0,0,0,0.0,0
0401_020720,ef,dir,0,0,0,0.0,0
0401_020720,f0,dir,0,0,0,0.0,0
0401_020720,f1,dir,0,0,0,0.0,0
0401_020720,f2,dir,0,0,0,0.0,0
0401_020720,f3,dir,0,0,0,0.0,0
0401_020720,f4,dir,0,0,0,0.0,0
0401_020720,f5,dir,0,0,0,0.0,0
0401_020720,f6,dir,0,0,0,0.0,0
0401_020720,f7,dir,0,0,0,0.0,0
0401_020720,f8,dir,0,0,0,0.0,0
0401_020720,f9,dir,0,0,0,0.0,0
0401_020720,fa,dir,0,0,0,0.0,0
0401_020720,fb,dir,0,0,0,0.0,0
0401_020720,fc,dir,0,0,0,0.0,0
0401_020720,fd,dir,0,0,0,0.0,0
0401_020720,fe,dir,0,0,0,0.0,0
0401_020720,ff,dir,0,0,0,0.0,0
0401_020720,Info.plist.tmp,file,1,0,747086,0.0007,0
0401_020720,Result_CarvedVerify,dir,4,0,565714,0.0005,0
0401_020720,Result_Snapshot,dir,10,0,1395065,0.0013,1
0401_020720,Result_SnapshotCarve,dir,2047,1,18580882215,17.3048,1
0401_020720,Result_SnapshotEntropy,dir,12,0,2639344,0.0025,2
0401_020720,Result_SnapshotMagic,dir,6,0,2096741,0.002,1
0401_020720,scan_snapshot_15G.py,file,1,0,8527,0.0,0
0401_020720,scan_snapshot_entropy_15G.py,file,1,0,9445,0.0,0
0401_020720,scan_snapshot_magic_15G.py,file,1,0,8785,0.0,0
0401_020720,Snapshot,dir,6998,256,13883784176,12.9303,0
0401_020720,Status.plist,file,1,0,192,0.0,0
0401_020720,Status.plist.backup,file,1,0,192,0.0,0
0401_020720,verify_carved_15G.py,file,1,0,6247,0.0,0
0401_053959,00,dir,0,0,0,0.0,0
0401_053959,01,dir,0,0,0,0.0,0
0401_053959,02,dir,0,0,0,0.0,0
0401_053959,03,dir,0,0,0,0.0,0
0401_053959,04,dir,0,0,0,0.0,0
0401_053959,05,dir,0,0,0,0.0,0
0401_053959,06,dir,0,0,0,0.0,0
0401_053959,07,dir,0,0,0,0.0,0
0401_053959,08,dir,0,0,0,0.0,0
0401_053959,09,dir,0,0,0,0.0,0
0401_053959,0a,dir,0,0,0,0.0,0
0401_053959,0b,dir,0,0,0,0.0,0
0401_053959,0c,dir,0,0,0,0.0,0
0401_053959,0d,dir,0,0,0,0.0,0
0401_053959,0e,dir,0,0,0,0.0,0
0401_053959,0f,dir,0,0,0,0.0,0
0401_053959,10,dir,0,0,0,0.0,0
0401_053959,11,dir,0,0,0,0.0,0
0401_053959,12,dir,0,0,0,0.0,0
0401_053959,13,dir,0,0,0,0.0,0
0401_053959,14,dir,0,0,0,0.0,0
0401_053959,15,dir,0,0,0,0.0,0
0401_053959,16,dir,0,0,0,0.0,0
0401_053959,17,dir,0,0,0,0.0,0
0401_053959,18,dir,0,0,0,0.0,0
0401_053959,19,dir,0,0,0,0.0,0
0401_053959,1a,dir,0,0,0,0.0,0
0401_053959,1b,dir,0,0,0,0.0,0
0401_053959,1c,dir,0,0,0,0.0,0
0401_053959,1d,dir,0,0,0,0.0,0
0401_053959,1e,dir,0,0,0,0.0,0
0401_053959,1f,dir,0,0,0,0.0,0
0401_053959,20,dir,0,0,0,0.0,0
0401_053959,21,dir,0,0,0,0.0,0
0401_053959,22,dir,0,0,0,0.0,0
0401_053959,23,dir,0,0,0,0.0,0
0401_053959,24,dir,0,0,0,0.0,0
0401_053959,25,dir,0,0,0,0.0,0
0401_053959,26,dir,0,0,0,0.0,0
0401_053959,27,dir,0,0,0,0.0,0
0401_053959,28,dir,0,0,0,0.0,0
0401_053959,29,dir,0,0,0,0.0,0
0401_053959,2a,dir,0,0,0,0.0,0
0401_053959,2b,dir,0,0,0,0.0,0
0401_053959,2c,dir,0,0,0,0.0,0
0401_053959,2d,dir,0,0,0,0.0,0
0401_053959,2e,dir,0,0,0,0.0,0
0401_053959,2f,dir,0,0,0,0.0,0
0401_053959,30,dir,0,0,0,0.0,0
0401_053959,31,dir,0,0,0,0.0,0
0401_053959,32,dir,0,0,0,0.0,0
0401_053959,33,dir,0,0,0,0.0,0
0401_053959,34,dir,0,0,0,0.0,0
0401_053959,35,dir,0,0,0,0.0,0
0401_053959,36,dir,0,0,0,0.0,0
0401_053959,37,dir,0,0,0,0.0,0
0401_053959,38,dir,0,0,0,0.0,0
0401_053959,39,dir,0,0,0,0.0,0
0401_053959,3a,dir,0,0,0,0.0,0
0401_053959,3b,dir,0,0,0,0.0,0
0401_053959,3c,dir,0,0,0,0.0,0
0401_053959,3d,dir,0,0,0,0.0,0
0401_053959,3e,dir,0,0,0,0.0,0
0401_053959,3f,dir,0,0,0,0.0,0
0401_053959,40,dir,0,0,0,0.0,0
0401_053959,41,dir,0,0,0,0.0,0
0401_053959,42,dir,0,0,0,0.0,0
0401_053959,43,dir,0,0,0,0.0,0
0401_053959,44,dir,0,0,0,0.0,0
0401_053959,45,dir,0,0,0,0.0,0
0401_053959,46,dir,0,0,0,0.0,0
0401_053959,47,dir,0,0,0,0.0,0
0401_053959,48,dir,0,0,0,0.0,0
0401_053959,49,dir,0,0,0,0.0,0
0401_053959,4a,dir,0,0,0,0.0,0
0401_053959,4b,dir,0,0,0,0.0,0
0401_053959,4c,dir,0,0,0,0.0,0
0401_053959,4d,dir,0,0,0,0.0,0
0401_053959,4e,dir,0,0,0,0.0,0
0401_053959,4f,dir,0,0,0,0.0,0
0401_053959,50,dir,0,0,0,0.0,0
0401_053959,51,dir,0,0,0,0.0,0
0401_053959,52,dir,0,0,0,0.0,0
0401_053959,53,dir,0,0,0,0.0,0
0401_053959,54,dir,0,0,0,0.0,0
0401_053959,55,dir,0,0,0,0.0,0
0401_053959,56,dir,0,0,0,0.0,0
0401_053959,57,dir,0,0,0,0.0,0
0401_053959,58,dir,0,0,0,0.0,0
0401_053959,59,dir,0,0,0,0.0,0
0401_053959,5a,dir,0,0,0,0.0,0
0401_053959,5b,dir,0,0,0,0.0,0
0401_053959,5c,dir,0,0,0,0.0,0
0401_053959,5d,dir,0,0,0,0.0,0
0401_053959,5e,dir,0,0,0,0.0,0
0401_053959,5f,dir,0,0,0,0.0,0
0401_053959,60,dir,0,0,0,0.0,0
0401_053959,61,dir,0,0,0,0.0,0
0401_053959,62,dir,0,0,0,0.0,0
0401_053959,63,dir,0,0,0,0.0,0
0401_053959,64,dir,0,0,0,0.0,0
0401_053959,65,dir,0,0,0,0.0,0
0401_053959,66,dir,0,0,0,0.0,0
0401_053959,67,dir,0,0,0,0.0,0
0401_053959,68,dir,0,0,0,0.0,0
0401_053959,69,dir,0,0,0,0.0,0
0401_053959,6a,dir,0,0,0,0.0,0
0401_053959,6b,dir,0,0,0,0.0,0
0401_053959,6c,dir,0,0,0,0.0,0
0401_053959,6d,dir,0,0,0,0.0,0
0401_053959,6e,dir,0,0,0,0.0,0
0401_053959,6f,dir,0,0,0,0.0,0
0401_053959,70,dir,0,0,0,0.0,0
0401_053959,71,dir,0,0,0,0.0,0
0401_053959,72,dir,0,0,0,0.0,0
0401_053959,73,dir,0,0,0,0.0,0
0401_053959,74,dir,0,0,0,0.0,0
0401_053959,75,dir,0,0,0,0.0,0
0401_053959,76,dir,0,0,0,0.0,0
0401_053959,77,dir,0,0,0,0.0,0
0401_053959,78,dir,0,0,0,0.0,0
0401_053959,79,dir,0,0,0,0.0,0
0401_053959,7a,dir,0,0,0,0.0,0
0401_053959,7b,dir,0,0,0,0.0,0
0401_053959,7c,dir,0,0,0,0.0,0
0401_053959,7d,dir,0,0,0,0.0,0
0401_053959,7e,dir,0,0,0,0.0,0
0401_053959,7f,dir,0,0,0,0.0,0
0401_053959,80,dir,0,0,0,0.0,0
0401_053959,81,dir,0,0,0,0.0,0
0401_053959,82,dir,0,0,0,0.0,0
0401_053959,83,dir,0,0,0,0.0,0
0401_053959,84,dir,0,0,0,0.0,0
0401_053959,85,dir,0,0,0,0.0,0
0401_053959,86,dir,0,0,0,0.0,0
0401_053959,87,dir,0,0,0,0.0,0
0401_053959,88,dir,0,0,0,0.0,0
0401_053959,89,dir,0,0,0,0.0,0
0401_053959,8a,dir,0,0,0,0.0,0
0401_053959,8b,dir,0,0,0,0.0,0
0401_053959,8c,dir,0,0,0,0.0,0
0401_053959,8d,dir,0,0,0,0.0,0
0401_053959,8e,dir,0,0,0,0.0,0
0401_053959,8f,dir,0,0,0,0.0,0
0401_053959,90,dir,0,0,0,0.0,0
0401_053959,91,dir,0,0,0,0.0,0
0401_053959,92,dir,0,0,0,0.0,0
0401_053959,93,dir,0,0,0,0.0,0
0401_053959,94,dir,0,0,0,0.0,0
0401_053959,95,dir,0,0,0,0.0,0
0401_053959,96,dir,0,0,0,0.0,0
0401_053959,97,dir,0,0,0,0.0,0
0401_053959,98,dir,0,0,0,0.0,0
0401_053959,99,dir,0,0,0,0.0,0
0401_053959,9a,dir,0,0,0,0.0,0
0401_053959,9b,dir,0,0,0,0.0,0
0401_053959,9c,dir,0,0,0,0.0,0
0401_053959,9d,dir,0,0,0,0.0,0
0401_053959,9e,dir,0,0,0,0.0,0
0401_053959,9f,dir,0,0,0,0.0,0
0401_053959,a0,dir,0,0,0,0.0,0
0401_053959,a1,dir,0,0,0,0.0,0
0401_053959,a2,dir,0,0,0,0.0,0
0401_053959,a3,dir,0,0,0,0.0,0
0401_053959,a4,dir,0,0,0,0.0,0
0401_053959,a5,dir,0,0,0,0.0,0
0401_053959,a6,dir,0,0,0,0.0,0
0401_053959,a7,dir,0,0,0,0.0,0
0401_053959,a8,dir,0,0,0,0.0,0
0401_053959,a9,dir,0,0,0,0.0,0
0401_053959,aa,dir,0,0,0,0.0,0
0401_053959,ab,dir,0,0,0,0.0,0
0401_053959,ac,dir,0,0,0,0.0,0
0401_053959,ad,dir,0,0,0,0.0,0
0401_053959,ae,dir,0,0,0,0.0,0
0401_053959,af,dir,0,0,0,0.0,0
0401_053959,b0,dir,0,0,0,0.0,0
0401_053959,b1,dir,0,0,0,0.0,0
0401_053959,b2,dir,0,0,0,0.0,0
0401_053959,b3,dir,0,0,0,0.0,0
0401_053959,b4,dir,0,0,0,0.0,0
0401_053959,b5,dir,0,0,0,0.0,0
0401_053959,b6,dir,0,0,0,0.0,0
0401_053959,b7,dir,0,0,0,0.0,0
0401_053959,b8,dir,0,0,0,0.0,0
0401_053959,b9,dir,0,0,0,0.0,0
0401_053959,ba,dir,0,0,0,0.0,0
0401_053959,bb,dir,0,0,0,0.0,0
0401_053959,bc,dir,0,0,0,0.0,0
0401_053959,bd,dir,0,0,0,0.0,0
0401_053959,be,dir,0,0,0,0.0,0
0401_053959,bf,dir,0,0,0,0.0,0
0401_053959,c0,dir,0,0,0,0.0,0
0401_053959,c1,dir,0,0,0,0.0,0
0401_053959,c2,dir,0,0,0,0.0,0
0401_053959,c3,dir,0,0,0,0.0,0
0401_053959,c4,dir,0,0,0,0.0,0
0401_053959,c5,dir,0,0,0,0.0,0
0401_053959,c6,dir,0,0,0,0.0,0
0401_053959,c7,dir,0,0,0,0.0,0
0401_053959,c8,dir,0,0,0,0.0,0
0401_053959,c9,dir,0,0,0,0.0,0
0401_053959,ca,dir,0,0,0,0.0,0
0401_053959,cb,dir,0,0,0,0.0,0
0401_053959,cc,dir,0,0,0,0.0,0
0401_053959,cd,dir,0,0,0,0.0,0
0401_053959,ce,dir,0,0,0,0.0,0
0401_053959,cf,dir,0,0,0,0.0,0
0401_053959,d0,dir,0,0,0,0.0,0
0401_053959,d1,dir,0,0,0,0.0,0
0401_053959,d2,dir,0,0,0,0.0,0
0401_053959,d3,dir,0,0,0,0.0,0
0401_053959,d4,dir,0,0,0,0.0,0
0401_053959,d5,dir,0,0,0,0.0,0
0401_053959,d6,dir,0,0,0,0.0,0
0401_053959,d7,dir,0,0,0,0.0,0
0401_053959,d8,dir,0,0,0,0.0,0
0401_053959,d9,dir,0,0,0,0.0,0
0401_053959,da,dir,0,0,0,0.0,0
0401_053959,db,dir,0,0,0,0.0,0
0401_053959,dc,dir,0,0,0,0.0,0
0401_053959,dd,dir,0,0,0,0.0,0
0401_053959,de,dir,0,0,0,0.0,0
0401_053959,df,dir,0,0,0,0.0,0
0401_053959,e0,dir,0,0,0,0.0,0
0401_053959,e1,dir,0,0,0,0.0,0
0401_053959,e2,dir,0,0,0,0.0,0
0401_053959,e3,dir,0,0,0,0.0,0
0401_053959,e4,dir,0,0,0,0.0,0
0401_053959,e5,dir,0,0,0,0.0,0
0401_053959,e6,dir,0,0,0,0.0,0
0401_053959,e7,dir,0,0,0,0.0,0
0401_053959,e8,dir,0,0,0,0.0,0
0401_053959,e9,dir,0,0,0,0.0,0
0401_053959,ea,dir,0,0,0,0.0,0
0401_053959,eb,dir,0,0,0,0.0,0
0401_053959,ec,dir,0,0,0,0.0,0
0401_053959,ed,dir,0,0,0,0.0,0
0401_053959,ee,dir,0,0,0,0.0,0
0401_053959,ef,dir,0,0,0,0.0,0
0401_053959,f0,dir,0,0,0,0.0,0
0401_053959,f1,dir,0,0,0,0.0,0
0401_053959,f2,dir,0,0,0,0.0,0
0401_053959,f3,dir,0,0,0,0.0,0
0401_053959,f4,dir,0,0,0,0.0,0
0401_053959,f5,dir,0,0,0,0.0,0
0401_053959,f6,dir,0,0,0,0.0,0
0401_053959,f7,dir,0,0,0,0.0,0
0401_053959,f8,dir,0,0,0,0.0,0
0401_053959,f9,dir,0,0,0,0.0,0
0401_053959,fa,dir,0,0,0,0.0,0
0401_053959,fb,dir,0,0,0,0.0,0
0401_053959,fc,dir,0,0,0,0.0,0
0401_053959,fd,dir,0,0,0,0.0,0
0401_053959,fe,dir,0,0,0,0.0,0
0401_053959,ff,dir,0,0,0,0.0,0
0401_053959,Info.plist.tmp,file,1,0,747086,0.0007,0
0401_053959,Result_SnapshotDeltaSelective,dir,1817,1,7592035968,7.0706,0
0401_053959,Result_SnapshotDeltaVerify,dir,4,0,492866,0.0005,0
0401_053959,Result_SnapshotDiff,dir,7,0,722185,0.0007,0
0401_053959,Snapshot,dir,50994,256,83894052576,78.1324,0
0401_053959,Status.plist,file,1,0,192,0.0,0
0401_053959,Status.plist.backup,file,1,0,192,0.0,0
